names	x.pos	y.pos	module
Rsub_06704	1113.5206466840973	4301.767816054668	blue1
Rsub_06697	826.5206466840973	-731.2321839453316	gold
Rsub_06694	-971.4793533159027	4890.767816054668	red
Rsub_06688	1198.5206466840973	-427.2321839453316	gold
Rsub_06671	-2332.4793533159027	-1780.2321839453316	black
Rsub_06665	2768.5206466840973	-2567.2321839453316	darkmagenta
Rsub_06664	-1588.4793533159027	1487.7678160546684	blue1
Rsub_06661	573.5206466840973	30.7678160546684	blue1
Rsub_06659	-924.4793533159027	-548.2321839453316	red
Rsub_06651	1794.5206466840973	2424.7678160546684	blue1
Rsub_06649	-1471.4793533159027	-3067.2321839453316	red
Rsub_06647	-681.4793533159027	4467.767816054668	gold
Rsub_06636	-6548.479353315903	4973.767816054668	red
Rsub_06632	-825.4793533159027	-3375.2321839453316	red
Rsub_06629	387.5206466840973	-1570.2321839453316	gold
Rsub_06628	-1706.4793533159027	-2947.2321839453316	red
Rsub_06627	-755.4793533159027	-1904.2321839453316	red
Rsub_06625	2217.5206466840973	4599.767816054668	grey
Rsub_06624	-1645.4793533159027	-4066.2321839453316	red
Rsub_06621	1454.5206466840973	-477.2321839453316	gold
Rsub_06620	3194.5206466840973	-1153.2321839453316	darkmagenta
Rsub_06614	-3456.4793533159027	243.7678160546684	red
Rsub_06610	925.5206466840973	-774.2321839453316	gold
Rsub_06608	-3313.4793533159027	-317.2321839453316	red
Rsub_06592	-751.4793533159027	-2214.2321839453316	red
Rsub_06582	1172.0941917737728	571.2678160546684	blue1
Rsub_06577	1449.5206466840973	-128.2321839453316	gold
Rsub_06569	871.5206466840973	1335.7678160546684	blue1
Rsub_06565	1060.5206466840973	-2538.2321839453316	red
Rsub_06564	1037.5206466840973	-2905.2321839453316	red
Rsub_06562	-2553.4793533159027	4796.767816054668	blue1
Rsub_06549	2928.5206466840973	-1218.2321839453316	darkmagenta
Rsub_06546	2239.5206466840973	4889.767816054668	blue1
Rsub_06545	2248.5206466840973	4796.767816054668	blue1
Rsub_06535	869.5206466840973	1716.7678160546684	blue1
Rsub_06531	2810.5206466840973	4172.767816054668	grey
Rsub_06525	4578.520646684097	4425.767816054668	grey
Rsub_06524	-4057.4793533159027	-4333.232183945332	black
Rsub_06523	-4253.479353315903	-2631.2321839453316	black
Rsub_06519	-1342.4793533159027	2342.7678160546684	blue1
Rsub_06513	-6951.479353315903	4892.767816054668	blue1
Rsub_06512	-2354.4793533159027	-3477.2321839453316	red
Rsub_06510	-1653.4793533159027	-2851.2321839453316	red
Rsub_06507	1313.5206466840973	1203.7678160546684	blue1
Rsub_06506	-1754.4793533159027	-3195.2321839453316	red
Rsub_06504	814.5206466840973	3994.7678160546684	red
Rsub_06501	247.5206466840973	2265.7678160546684	blue1
Rsub_06500	-3235.4793533159027	5063.767816054668	blue1
Rsub_06498	3296.5206466840973	-693.2321839453316	darkmagenta
Rsub_06497	2107.5206466840973	1438.7678160546684	blue1
Rsub_06496	831.5206466840973	616.7678160546684	blue1
Rsub_06495	-965.4793533159027	-4257.232183945332	red
Rsub_06494	-2252.4793533159027	4699.767816054668	gold
Rsub_06493	-746.4793533159027	-3810.2321839453316	red
Rsub_06492	3255.5206466840973	4695.767816054668	red
Rsub_06488	-1326.4793533159027	4220.767816054668	red
Rsub_06487	-5498.479353315903	4991.767816054668	grey
Rsub_06486	-5402.479353315903	4987.767816054668	grey
Rsub_06483	1644.5206466840973	658.7678160546684	blue1
Rsub_06481	-1200.4793533159027	-1432.2321839453316	red
Rsub_06467	1431.5206466840973	-2005.2321839453316	gold
Rsub_06463	-989.4793533159027	-1832.2321839453316	red
Rsub_06462	1079.5206466840973	-751.2321839453316	gold
Rsub_06459	-1694.4793533159027	-4724.232183945332	red
Rsub_06447	506.5206466840973	-1559.2321839453316	gold
Rsub_06446	504.5206466840973	-1814.2321839453316	gold
Rsub_06444	-1966.4793533159027	4599.767816054668	red
Rsub_06435	-1811.4793533159027	-4492.232183945332	red
Rsub_06431	3364.5206466840973	-1970.2321839453316	darkmagenta
Rsub_06426	3011.5206466840973	4796.767816054668	blue1
Rsub_06425	-4912.479353315903	4973.767816054668	blue1
Rsub_06420	356.5206466840973	4796.767816054668	grey
Rsub_06418	-1604.4793533159027	-3538.2321839453316	red
Rsub_06416	1517.5206466840973	900.7678160546684	blue1
Rsub_06411	-782.4793533159027	-3483.2321839453316	red
Rsub_06409	2378.5206466840973	4796.767816054668	blue1
Rsub_06397	3040.5206466840973	-874.2321839453316	darkmagenta
Rsub_06395	950.5206466840973	1293.7678160546684	blue1
Rsub_06393	3730.5206466840973	4081.7678160546684	blue1
Rsub_06391	4403.520646684097	4599.767816054668	blue1
Rsub_06390	-4944.479353315903	4000.7678160546684	blue1
Rsub_06389	1573.5206466840973	-909.2321839453316	gold
Rsub_06387	-1913.4793533159027	978.7678160546684	blue1
Rsub_06376	-945.4793533159027	-2674.2321839453316	red
Rsub_06374	-1419.4793533159027	4640.767816054668	gold
Rsub_06373	112.5206466840973	335.7678160546684	blue1
Rsub_06372	-6039.052898405578	-3337.0495560308664	gold
Rsub_06371	1174.5206466840973	5056.767816054668	blue1
Rsub_06369	3772.5206466840973	3994.7678160546684	blue1
Rsub_06368	-6959.479353315903	4655.767816054668	gold
Rsub_06367	-4784.479353315903	4163.767816054668	blue1
Rsub_06366	-4949.479353315903	4082.7678160546684	blue1
Rsub_06363	1583.5206466840973	-1503.2321839453316	gold
Rsub_06360	-1146.4793533159027	-2332.2321839453316	red
Rsub_06356	3541.5206466840973	-1719.2321839453316	darkmagenta
Rsub_06355	225.5206466840973	-4000.2321839453316	red
Rsub_06352	1277.5206466840973	1248.7678160546684	blue1
Rsub_06346	-1521.4793533159027	-2674.2321839453316	red
Rsub_06342	1077.5206466840973	843.7678160546684	blue1
Rsub_06341	-1569.4793533159027	-3664.2321839453316	red
Rsub_06340	918.5206466840973	2115.7678160546684	blue1
Rsub_06339	-149.4793533159027	1064.7678160546684	blue1
Rsub_06335	-3925.4793533159027	-4314.232183945332	black
Rsub_06333	2443.5206466840973	1188.7678160546684	blue1
Rsub_06331	-631.4793533159027	4696.767816054668	grey
Rsub_06328	818.5206466840973	2983.7678160546684	blue1
Rsub_06326	-6378.479353315903	4075.7678160546684	red
Rsub_06321	3595.5206466840973	-541.2321839453316	darkmagenta
Rsub_06316	855.5206466840973	1870.7678160546684	blue1
Rsub_06313	244.5206466840973	736.7678160546684	blue1
Rsub_06312	-440.4793533159027	429.7678160546684	blue1
Rsub_06311	-439.4793533159027	-4199.232183945332	red
Rsub_06306	-839.4793533159027	-1616.2321839453316	red
Rsub_06300	1008.5206466840973	1248.7678160546684	blue1
Rsub_06299	1594.5206466840973	-630.2321839453316	gold
Rsub_06297	1591.5206466840973	4889.767816054668	darkmagenta
Rsub_06296	1578.5206466840973	4796.767816054668	darkmagenta
Rsub_06295	1244.5206466840973	-829.2321839453316	gold
Rsub_06293	396.5206466840973	4599.767816054668	grey
Rsub_06292	960.5206466840973	4088.7678160546684	red
Rsub_06287	913.5206466840973	1417.7678160546684	blue1
Rsub_06286	-2679.4793533159027	-398.2321839453316	red
Rsub_06280	3768.5206466840973	-531.2321839453316	darkmagenta
Rsub_06275	-3552.4793533159027	-2984.2321839453316	black
Rsub_06274	-1659.4793533159027	-4143.232183945332	red
Rsub_06268	-67.4793533159027	-1908.2321839453316	red
Rsub_06256	-4242.479353315903	-3287.2321839453316	black
Rsub_06254	-3027.4793533159027	-3235.2321839453316	black
Rsub_06248	590.5206466840973	-1487.2321839453316	gold
Rsub_06243	2076.5206466840973	4973.767816054668	blue1
Rsub_06242	-1070.4793533159027	-2440.2321839453316	red
Rsub_06240	1272.5206466840973	-616.2321839453316	gold
Rsub_06238	-1571.4793533159027	-4828.232183945332	red
Rsub_06235	-2558.4793533159027	-324.2321839453316	red
Rsub_06233	561.5206466840973	-1371.2321839453316	gold
Rsub_06232	2964.5206466840973	4116.767816054668	grey
Rsub_06230	-1880.2146265296687	-4041.7321839453316	red
Rsub_06229	-3393.4793533159027	-3106.2321839453316	black
Rsub_06226	55.32946498753881	536.2678160546684	blue1
Rsub_06220	-6779.479353315903	4599.767816054668	grey
Rsub_06217	1026.5206466840973	-715.2321839453316	gold
Rsub_06212	1565.5206466840973	1671.7678160546684	blue1
Rsub_06210	1483.5206466840973	682.7678160546684	blue1
Rsub_06208	3900.5206466840973	4599.767816054668	red
Rsub_06199	-6520.479353315903	3994.7678160546684	red
Rsub_06191	-2400.4793533159027	-749.2321839453316	red
Rsub_06190	405.5206466840973	921.7678160546684	blue1
Rsub_06186	4187.520646684097	3994.7678160546684	red
Rsub_06184	-1527.4793533159027	-3502.2321839453316	red
Rsub_06181	1829.5206466840973	-567.2321839453316	gold
Rsub_06180	-1757.4793533159027	4796.767816054668	blue1
Rsub_06179	-538.4793533159027	-3765.2321839453316	red
Rsub_06178	-1040.4793533159027	-510.2321839453316	red
Rsub_06175	1565.5206466840973	2854.7678160546684	blue1
Rsub_06172	904.5206466840973	-486.2321839453316	gold
Rsub_06169	1836.5206466840973	-1423.2321839453316	gold
Rsub_06168	1710.5206466840973	1867.7678160546684	blue1
Rsub_06163	559.5206466840973	2313.7678160546684	blue1
Rsub_06161	-978.4793533159027	-1250.2321839453316	red
Rsub_06159	-755.4793533159027	-1706.2321839453316	red
Rsub_06158	2985.5206466840973	2457.7678160546684	blue1
Rsub_06157	-1727.4793533159027	-4538.232183945332	red
Rsub_06156	602.5206466840973	4180.767816054668	gold
Rsub_06153	-2366.4793533159027	4973.767816054668	blue1
Rsub_06151	1838.5206466840973	926.7678160546684	blue1
Rsub_06149	2125.5206466840973	-1636.2321839453316	darkmagenta
Rsub_06146	-720.4793533159027	-2550.2321839453316	red
Rsub_06145	829.5206466840973	1787.7678160546684	blue1
Rsub_06142	-1457.4793533159027	-2052.2321839453316	red
Rsub_06141	-5281.479353315903	4796.767816054668	black
Rsub_06138	-1180.4793533159027	-1792.2321839453316	red
Rsub_06135	721.5206466840973	1009.7678160546684	blue1
Rsub_06130	1017.5206466840973	-841.2321839453316	gold
Rsub_06127	-249.4793533159027	4465.767816054668	grey
Rsub_06124	-6490.479353315903	-2778.2321839453316	gold
Rsub_06120	818.5206466840973	-660.2321839453316	gold
Rsub_06111	-230.4793533159027	4599.767816054668	blue1
Rsub_06104	-639.4793533159027	-1641.2321839453316	red
Rsub_06101	1000.5206466840973	2417.7678160546684	blue1
Rsub_06100	901.5206466840973	3289.7678160546684	blue1
Rsub_06098	1374.5206466840973	2405.7678160546684	blue1
Rsub_06097	2643.5206466840973	4084.7678160546684	blue1
Rsub_06096	2947.5206466840973	3994.7678160546684	grey
Rsub_06093	-3376.4793533159027	-1083.2321839453316	red
Rsub_06092	-1942.4793533159027	-5269.232183945332	red
Rsub_06084	4337.520646684097	-790.2321839453316	darkmagenta
Rsub_06077	1614.5206466840973	-548.2321839453316	gold
Rsub_06073	1207.5206466840973	-355.2321839453316	gold
Rsub_06061	-3692.4793533159027	-3775.2321839453316	black
Rsub_06054	683.5206466840973	-462.2321839453316	gold
Rsub_06053	-1155.4793533159027	-5026.232183945332	red
Rsub_06051	-625.4793533159027	-4026.2321839453316	red
Rsub_06049	-1504.4793533159027	-4096.232183945332	red
Rsub_06045	-200.4793533159027	4384.767816054668	grey
Rsub_06037	971.5206466840973	-1621.2321839453316	gold
Rsub_06035	-1501.4793533159027	-2869.2321839453316	red
Rsub_06030	3636.5206466840973	-954.2321839453316	darkmagenta
Rsub_06025	-1079.4793533159027	-4655.232183945332	red
Rsub_06024	-991.4793533159027	-4730.232183945332	red
Rsub_06022	1143.5206466840973	1176.7678160546684	blue1
Rsub_06020	952.5206466840973	182.7678160546684	blue1
Rsub_06013	-764.4793533159027	-1436.2321839453316	red
Rsub_06005	1291.5206466840973	2762.7678160546684	blue1
Rsub_06003	-416.4793533159027	-1306.2321839453316	red
Rsub_06001	-1031.4793533159027	-2944.2321839453316	red
Rsub_06000	-5917.479353315903	-3860.2321839453316	gold
Rsub_05998	2218.5206466840973	1085.7678160546684	blue1
Rsub_05997	-1680.4793533159027	-3463.2321839453316	red
Rsub_05996	-1301.4793533159027	-3808.2321839453316	red
Rsub_05995	-1470.4793533159027	-3394.2321839453316	red
Rsub_05990	2569.5206466840973	2738.7678160546684	blue1
Rsub_05983	1280.5206466840973	2524.7678160546684	blue1
Rsub_05982	1324.5206466840973	1698.7678160546684	blue1
Rsub_05981	-1058.4793533159027	-2782.2321839453316	red
Rsub_05979	963.5206466840973	-1291.2321839453316	gold
Rsub_05976	-2280.4793533159027	-3893.2321839453316	red
Rsub_05974	-3317.4793533159027	-3564.2321839453316	black
Rsub_05967	859.5206466840973	-450.2321839453316	gold
Rsub_05965	-479.4793533159027	-2985.2321839453316	red
Rsub_05964	-2600.4793533159027	-716.2321839453316	red
Rsub_05963	373.5206466840973	-3371.2321839453316	red
Rsub_05962	2661.5206466840973	-1742.2321839453316	darkmagenta
Rsub_05961	1572.5206466840973	-263.2321839453316	gold
Rsub_05955	-1649.4793533159027	-4526.232183945332	red
Rsub_05952	-374.4793533159027	-3319.2321839453316	red
Rsub_05951	-1238.4793533159027	-2602.2321839453316	red
Rsub_05949	2917.5206466840973	-1722.2321839453316	darkmagenta
Rsub_05945	125.5206466840973	-3044.2321839453316	red
Rsub_05943	2876.5206466840973	5050.767816054668	red
Rsub_05934	2734.5206466840973	4973.767816054668	blue1
Rsub_05933	-923.4793533159027	-2404.2321839453316	red
Rsub_05932	1150.5206466840973	1608.7678160546684	blue1
Rsub_05931	2886.5206466840973	-1794.2321839453316	darkmagenta
Rsub_05927	3087.5206466840973	2786.7678160546684	blue1
Rsub_05926	-1364.4793533159027	4890.767816054668	red
Rsub_05925	2447.5206466840973	-547.2321839453316	gold
Rsub_05924	-3539.4793533159027	4117.767816054668	grey
Rsub_05923	622.5206466840973	-1299.2321839453316	gold
Rsub_05921	1772.5206466840973	132.7678160546684	gold
Rsub_05917	-1516.4793533159027	-3466.2321839453316	red
Rsub_05916	2695.5206466840973	-1363.2321839453316	darkmagenta
Rsub_05912	-1800.4793533159027	-3751.2321839453316	red
Rsub_05911	4292.520646684097	5044.767816054668	red
Rsub_05906	-1225.4793533159027	-1288.2321839453316	red
Rsub_05900	-1311.4793533159027	-3196.2321839453316	red
Rsub_05898	1262.5206466840973	-176.2321839453316	gold
Rsub_05895	1199.5206466840973	-4284.232183945332	red
Rsub_05894	-1544.4793533159027	-3934.2321839453316	red
Rsub_05887	-1047.4793533159027	-4608.232183945332	red
Rsub_05884	-1253.4793533159027	-3592.2321839453316	red
Rsub_05881	-3941.4793533159027	-3153.2321839453316	black
Rsub_05878	2892.5206466840973	649.7678160546684	blue1
Rsub_05870	-2449.4793533159027	-1799.2321839453316	black
Rsub_05868	-2003.4793533159027	-4428.232183945332	red
Rsub_05861	-6570.479353315903	5065.767816054668	red
Rsub_05860	1434.5206466840973	-92.2321839453316	gold
Rsub_05859	-1374.4793533159027	-5015.232183945332	red
Rsub_05858	306.5206466840973	-1110.2321839453316	gold
Rsub_05855	1992.5206466840973	-1537.2321839453316	gold
Rsub_05853	2338.5206466840973	4695.767816054668	red
Rsub_05852	2350.5206466840973	4599.767816054668	red
Rsub_05850	1049.5206466840973	166.7678160546684	blue1
Rsub_05849	-2437.4793533159027	4055.7678160546684	blue1
Rsub_05843	644.5206466840973	4301.767816054668	blue1
Rsub_05841	-420.4793533159027	4383.767816054668	blue1
Rsub_05840	-1894.4793533159027	-2773.2321839453316	red
Rsub_05837	1146.5206466840973	2682.7678160546684	blue1
Rsub_05832	3004.5206466840973	4695.767816054668	gold
Rsub_05831	2682.5206466840973	4173.767816054668	blue1
Rsub_05830	-736.4793533159027	-3603.2321839453316	red
Rsub_05827	1331.5206466840973	-1721.2321839453316	gold
Rsub_05824	-1368.4793533159027	-2674.2321839453316	red
Rsub_05823	-1612.4793533159027	-3103.2321839453316	red
Rsub_05822	-1015.4793533159027	-3393.2321839453316	red
Rsub_05820	-1262.4793533159027	-4116.232183945332	red
Rsub_05817	-3663.4793533159027	-3596.2321839453316	black
Rsub_05809	2029.5206466840973	816.7678160546684	blue1
Rsub_05806	4649.520646684097	4695.767816054668	grey
Rsub_05805	-1335.4793533159027	-3466.2321839453316	red
Rsub_05803	1391.5206466840973	2443.7678160546684	blue1
Rsub_05802	-1161.4793533159027	4599.767816054668	blue1
Rsub_05797	1147.5206466840973	1104.7678160546684	blue1
Rsub_05793	-1364.4793533159027	-2458.2321839453316	red
Rsub_05792	983.5206466840973	1176.7678160546684	blue1
Rsub_05791	1279.5206466840973	1572.7678160546684	blue1
Rsub_05790	-2412.4793533159027	-682.2321839453316	red
Rsub_05778	617.5206466840973	753.7678160546684	blue1
Rsub_05776	1266.5206466840973	-1134.2321839453316	gold
Rsub_05775	-1531.4793533159027	-4576.232183945332	red
Rsub_05773	-3805.4793533159027	-4276.232183945332	black
Rsub_05771	2575.5206466840973	656.7678160546684	blue1
Rsub_05769	3786.5206466840973	-1682.2321839453316	darkmagenta
Rsub_05765	676.5206466840973	1194.7678160546684	blue1
Rsub_05764	2677.5206466840973	-2279.2321839453316	darkmagenta
Rsub_05761	299.5206466840973	1278.7678160546684	blue1
Rsub_05760	-2406.4793533159027	-4117.232183945332	red
Rsub_05756	923.5206466840973	-967.2321839453316	gold
Rsub_05754	1491.5206466840973	1635.7678160546684	blue1
Rsub_05753	-6485.479353315903	5203.767816054668	blue1
Rsub_05749	-1297.4793533159027	-1519.2321839453316	red
Rsub_05746	1123.5206466840973	1942.7678160546684	blue1
Rsub_05742	-1192.4793533159027	-3843.2321839453316	red
Rsub_05740	3463.5206466840973	-1169.2321839453316	darkmagenta
Rsub_05738	1806.5206466840973	2223.7678160546684	blue1
Rsub_05736	1890.5206466840973	1103.7678160546684	blue1
Rsub_05734	-1146.4793533159027	-2566.2321839453316	red
Rsub_05725	501.5206466840973	354.7678160546684	blue1
Rsub_05724	-2840.4793533159027	4086.7678160546684	blue1
Rsub_05719	-5.479353315902699	1465.7678160546684	blue1
Rsub_05718	-2860.4793533159027	-737.2321839453316	red
Rsub_05716	5.520646684097301	-2599.2321839453316	red
Rsub_05715	-410.4793533159027	-2448.2321839453316	red
Rsub_05714	121.5206466840973	-2611.2321839453316	red
Rsub_05713	2921.5206466840973	-966.2321839453316	darkmagenta
Rsub_05712	-941.4793533159027	-1994.2321839453316	red
Rsub_05710	1996.5206466840973	-1334.2321839453316	darkmagenta
Rsub_05706	1588.5206466840973	-435.2321839453316	gold
Rsub_05699	-1900.4793533159027	1604.7678160546684	blue1
Rsub_05698	1230.5206466840973	-973.2321839453316	gold
Rsub_05695	2614.5206466840973	4599.767816054668	grey
Rsub_05694	-4134.479353315903	-4417.232183945332	black
Rsub_05693	-2976.4793533159027	4890.767816054668	blue1
Rsub_05692	-2997.4793533159027	4796.767816054668	blue1
Rsub_05689	-2502.4793533159027	-2690.2321839453316	red
Rsub_05688	-855.4793533159027	-4253.232183945332	red
Rsub_05683	-4417.479353315903	4168.767816054668	blue1
Rsub_05679	4259.520646684097	4310.767816054668	grey
Rsub_05675	1641.5206466840973	-1319.2321839453316	gold
Rsub_05673	-221.4793533159027	4890.767816054668	blue1
Rsub_05672	892.5206466840973	2176.7678160546684	blue1
Rsub_05670	443.5206466840973	2344.7678160546684	blue1
Rsub_05668	-2030.4793533159027	-4484.232183945332	red
Rsub_05665	-2976.4793533159027	4599.767816054668	red
Rsub_05658	-1740.4793533159027	-2220.2321839453316	red
Rsub_05655	598.5206466840973	273.7678160546684	blue1
Rsub_05649	2440.5206466840973	-1612.2321839453316	darkmagenta
Rsub_05648	3651.5206466840973	-1376.2321839453316	darkmagenta
Rsub_05645	3438.5206466840973	-2050.2321839453316	darkmagenta
Rsub_05643	-584.4793533159027	-2380.2321839453316	red
Rsub_05639	4087.5206466840973	-1270.2321839453316	darkmagenta
Rsub_05637	-6960.479353315903	-3004.2321839453316	gold
Rsub_05636	-6960.479353315903	-2810.2321839453316	gold
Rsub_05633	-1829.4793533159027	2417.7678160546684	blue1
Rsub_05630	-1081.4793533159027	-3285.2321839453316	red
Rsub_05629	3122.5206466840973	5050.767816054668	grey
Rsub_05626	2372.5206466840973	4301.767816054668	grey
Rsub_05621	-1029.4793533159027	-2746.2321839453316	red
Rsub_05618	-3276.4793533159027	-2546.2321839453316	black
Rsub_05615	1341.5206466840973	1788.7678160546684	blue1
Rsub_05614	2407.5206466840973	3026.7678160546684	blue1
Rsub_05612	-1588.4793533159027	-3031.2321839453316	red
Rsub_05609	1449.5206466840973	1887.7678160546684	blue1
Rsub_05604	-4135.479353315903	-3389.2321839453316	black
Rsub_05603	93.5206466840973	1155.7678160546684	blue1
Rsub_05601	4114.520646684097	3800.7678160546684	blue1
Rsub_05599	679.5206466840973	2417.7678160546684	blue1
Rsub_05593	3177.5206466840973	-2098.2321839453316	darkmagenta
Rsub_05592	3003.5206466840973	-2275.2321839453316	darkmagenta
Rsub_05591	2985.5206466840973	-1506.2321839453316	darkmagenta
Rsub_05590	1278.5206466840973	2798.7678160546684	blue1
Rsub_05586	-34.4793533159027	1066.7678160546684	blue1
Rsub_05576	-432.4793533159027	-3704.2321839453316	red
Rsub_05569	3516.5206466840973	5048.767816054668	red
Rsub_05565	-1380.4793533159027	-1972.2321839453316	red
Rsub_05564	3444.5206466840973	-1025.2321839453316	darkmagenta
Rsub_05563	3583.5206466840973	-712.2321839453316	darkmagenta
Rsub_05559	4528.520646684097	4695.767816054668	red
Rsub_05558	4524.520646684097	4599.767816054668	red
Rsub_05555	123.5206466840973	127.7678160546684	blue1
Rsub_05551	642.5206466840973	4796.767816054668	darkmagenta
Rsub_05547	912.5206466840973	-2162.2321839453316	gold
Rsub_05545	1000.5206466840973	1104.7678160546684	blue1
Rsub_05543	3732.5206466840973	-572.2321839453316	darkmagenta
Rsub_05541	-1221.4793533159027	-3484.2321839453316	red
Rsub_05540	-838.4793533159027	-2691.2321839453316	red
Rsub_05536	-3974.4793533159027	-3285.2321839453316	black
Rsub_05533	3232.5206466840973	-1421.2321839453316	darkmagenta
Rsub_05532	3712.5206466840973	-1561.2321839453316	darkmagenta
Rsub_05520	-2012.4793533159027	1192.7678160546684	blue1
Rsub_05519	2605.5206466840973	-1682.2321839453316	darkmagenta
Rsub_05511	-744.4793533159027	-575.2321839453316	red
Rsub_05508	630.5206466840973	800.7678160546684	blue1
Rsub_05507	3091.5206466840973	-777.2321839453316	darkmagenta
Rsub_05506	-299.4793533159027	1221.7678160546684	blue1
Rsub_05504	1713.5206466840973	-957.2321839453316	gold
Rsub_05503	1008.5206466840973	-1174.2321839453316	gold
Rsub_05502	-203.4793533159027	321.7678160546684	blue1
Rsub_05492	1394.5206466840973	-1104.2321839453316	gold
Rsub_05491	-2648.4793533159027	-1179.2321839453316	red
Rsub_05490	-753.4793533159027	-1832.2321839453316	red
Rsub_05488	-1135.4793533159027	-3987.2321839453316	red
Rsub_05487	631.5206466840973	-1588.2321839453316	gold
Rsub_05486	-3810.4793533159027	-3311.2321839453316	black
Rsub_05483	3174.5206466840973	4301.767816054668	red
Rsub_05479	-1382.4793533159027	-4204.232183945332	red
Rsub_05477	-3469.4793533159027	-3099.2321839453316	black
Rsub_05469	1446.5206466840973	998.7678160546684	blue1
Rsub_05468	2687.5206466840973	2234.7678160546684	blue1
Rsub_05465	-3118.4793533159027	-2984.2321839453316	black
Rsub_05463	-794.4793533159027	-1544.2321839453316	red
Rsub_05462	-4888.479353315903	4635.767816054668	grey
Rsub_05459	-1220.4793533159027	-4442.232183945332	red
Rsub_05449	1395.5206466840973	574.7678160546684	blue1
Rsub_05438	-1337.4793533159027	-2386.2321839453316	red
Rsub_05435	492.5206466840973	-2406.2321839453316	red
Rsub_05422	2460.5206466840973	2923.7678160546684	blue1
Rsub_05416	-1018.4793533159027	-2224.2321839453316	red
Rsub_05406	-1979.4793533159027	623.7678160546684	blue1
Rsub_05404	-20.4793533159027	1429.7678160546684	blue1
Rsub_05397	779.5206466840973	1861.7678160546684	blue1
Rsub_05391	829.5206466840973	1947.7678160546684	blue1
Rsub_05390	3287.5206466840973	2224.7678160546684	blue1
Rsub_05389	-1077.4793533159027	-3501.2321839453316	red
Rsub_05386	2101.5206466840973	5051.767816054668	blue1
Rsub_05384	-2187.4793533159027	-2799.2321839453316	red
Rsub_05383	-4195.479353315903	4308.767816054668	blue1
Rsub_05381	-1845.4793533159027	-3500.2321839453316	red
Rsub_05380	1084.5206466840973	1356.7678160546684	blue1
Rsub_05376	1883.5206466840973	1773.7678160546684	blue1
Rsub_05374	3884.5206466840973	-419.2321839453316	darkmagenta
Rsub_05373	3472.5206466840973	-1534.2321839453316	darkmagenta
Rsub_05371	3386.5206466840973	3069.7678160546684	blue1
Rsub_05367	-2498.4793533159027	-2442.2321839453316	black
Rsub_05362	-565.4793533159027	-2506.2321839453316	red
Rsub_05358	-1565.4793533159027	-4417.232183945332	red
Rsub_05357	281.5206466840973	4301.767816054668	gold
Rsub_05354	2055.5206466840973	-1370.2321839453316	darkmagenta
Rsub_05352	155.5206466840973	1007.7678160546684	blue1
Rsub_05349	1487.5206466840973	1563.7678160546684	blue1
Rsub_05338	-1618.4793533159027	4599.767816054668	grey
Rsub_05337	-840.4793533159027	-4708.232183945332	red
Rsub_05332	983.5206466840973	1212.7678160546684	blue1
Rsub_05330	-27.4793533159027	1387.7678160546684	blue1
Rsub_05328	-698.4793533159027	-3018.2321839453316	red
Rsub_05324	-1322.4793533159027	-3772.2321839453316	red
Rsub_05320	3879.5206466840973	-659.2321839453316	darkmagenta
Rsub_05319	2338.5206466840973	2607.7678160546684	blue1
Rsub_05318	-2531.4793533159027	-360.2321839453316	red
Rsub_05310	-678.4793533159027	-1677.2321839453316	red
Rsub_05299	-5417.479353315903	4891.767816054668	red
Rsub_05297	968.5206466840973	-2713.2321839453316	red
Rsub_05296	480.5206466840973	4402.767816054668	darkmagenta
Rsub_05295	1160.5206466840973	4599.767816054668	grey
Rsub_05294	-894.4793533159027	4468.767816054668	red
Rsub_05285	-843.4793533159027	4890.767816054668	blue1
Rsub_05281	-3778.4793533159027	-3175.2321839453316	black
Rsub_05276	1835.5206466840973	-607.2321839453316	gold
Rsub_05275	-1578.4793533159027	-3970.2321839453316	red
Rsub_05272	1518.5206466840973	-610.2321839453316	gold
Rsub_05263	-1715.4793533159027	-1363.2321839453316	red
Rsub_05260	343.5206466840973	-2805.2321839453316	red
Rsub_05255	643.5206466840973	4599.767816054668	gold
Rsub_05253	3106.5206466840973	4367.767816054668	red
Rsub_05251	644.5206466840973	-1624.2321839453316	gold
Rsub_05249	710.5206466840973	-814.2321839453316	gold
Rsub_05247	-765.4793533159027	4696.767816054668	gold
Rsub_05242	1086.5206466840973	2198.7678160546684	blue1
Rsub_05240	1877.5206466840973	5052.767816054668	red
Rsub_05235	1981.5206466840973	-1239.2321839453316	darkmagenta
Rsub_05231	2260.5206466840973	2460.7678160546684	blue1
Rsub_05228	-6283.479353315903	4047.7678160546684	red
Rsub_05227	1801.5206466840973	4103.767816054668	blue1
Rsub_05225	-2120.4793533159027	1381.7678160546684	blue1
Rsub_05224	-5741.479353315903	5065.767816054668	red
Rsub_05222	-839.4793533159027	-2763.2321839453316	red
Rsub_05221	-694.4793533159027	-3771.2321839453316	red
Rsub_05218	-873.4793533159027	-1850.2321839453316	red
Rsub_05215	3735.5206466840973	-1620.2321839453316	darkmagenta
Rsub_05214	-466.4793533159027	4890.767816054668	blue1
Rsub_05209	3784.5206466840973	2856.7678160546684	blue1
Rsub_05206	24.5206466840973	-2977.2321839453316	red
Rsub_05203	1995.5206466840973	-126.2321839453316	gold
Rsub_05202	-1570.4793533159027	-3574.2321839453316	red
