"Mesor HNLD"	"Mesor LNLD"	"Mesor HNSD"	"Mesor LNSD"	"Amplitude HNLD"	"Amplitude LNLD"	"Amplitude HNSD"	"Amplitude LNSD"	"Phase HNLD"	"Phase LNLD"	"Phase HNSD"	"Phase LNSD"
"Rsub_01839"	39.1887468452579	29.6201258741955	30.0037010366966	27.5829888468611	8.92100557303222	4.88343365482531	9.14855713741118	8.79662410187672	10.556493494524	11.5820073091606	9.66939553603	9.74918497415886
"Rsub_01840"	0.6572952906457	3.18411011568536	0.312044106139402	3.70158583286419	0.207115632396758	1.00973873643798	0.199246634591837	0.746968566667204	20.1339241555949	22.3454533849833	9.85006113394839	3.53372015681933
"Rsub_01842"	21.4054910995593	41.8973377777516	26.9313673813519	76.6865879999656	8.08184699620004	18.2272749680292	23.6029419533829	18.0280808298746	1.57114172036516	22.2832774825922	22.8703229156423	19.8316636960579
"Rsub_01843"	4.72224767315651	22.429340780354	2.83470622263664	21.1105044440633	1.16344665152139	5.66993902169	1.31285747500805	9.1939872504368	8.88302451862094	9.69411397424197	7.63317254731574	4.90977856003898
"Rsub_01849"	1.84977878251914	3.63229293982248	2.47232166666705	4.60474722222865	0.459221728032026	0.704219540065834	0.871440430356059	0.551554886375593	18.3388779249806	21.0827100764318	14.2038329691549	16.0246214796499
"Rsub_01850"	21.0746453913608	18.9661085555832	7.28366318411549	23.9509322857332	8.55520903157913	20.4056720264195	6.914631436807	19.7720538290344	13.5821770442338	17.5376614707788	6.54512991114281	16.9087527851518
"Rsub_01851"	5.08447838794493	15.3805535009304	4.51078805758472	14.6208435555972	1.23288280540722	3.28980109136593	1.92918783245077	3.88395416843413	13.4959461704772	15.0029526063394	10.3337230275562	9.59800598304938
"Rsub_01853"	3.31118246425206	2.89585015219364	2.00241394634002	3.27223066649964	4.35426353108681	3.64872189456197	2.7903347170312	3.89126159070526	10.856744043429	13.1584130960487	7.58141539011094	8.33730514052502
"Rsub_01855"	17.5277068912787	19.2270792777784	19.7453454280426	22.5688745555486	9.68525478105499	10.0322737910426	7.06924104724499	13.0635543704238	21.1878934155995	1.3423120963841	18.1045010094722	21.8975463558448
"Rsub_01856"	62.5852672238147	68.0171943350296	81.414675841076	67.3244713888888	13.1436849780423	17.6099270782838	28.2108132034156	10.9711382211071	23.9085260703934	4.78736657197215	21.6378634297256	0.551334541141515
"Rsub_01857"	53.8783541378376	50.6132060163406	26.112349381128	52.3622950944817	34.0068478895527	32.7455192113847	19.7607429350842	34.5245258799954	10.3816071253477	12.3396459145612	8.45597017553152	8.43927437371217
"Rsub_01859"	0.612418483269686	2.93713761575759	0.338051338877045	3.73640521667865	0.721308497334555	3.72933554700233	0.522343612496237	3.84892379929375	11.2706059465289	13.9899644596616	7.47940618257399	9.26253184950997
"Rsub_01860"	9.375750638812	45.5237327311591	16.9866416432979	56.8136767777773	3.06934060129758	10.4017248122901	15.7132536028996	11.0550582366787	4.91251815681578	13.7193248587816	21.8302953801554	11.1791857808026
"Rsub_01864"	37.6534655555561	13.2383586106386	18.7686352421245	26.0337753193209	38.5969337641742	12.8342638184646	18.2218889305252	21.9140036831533	10.3334061083062	12.7857559983905	7.79439095437901	8.02746006650487
"Rsub_01865"	8.05161972222222	3.37269777777767	3.94426538888889	4.67109555554049	10.4095959639702	4.56457359900231	4.88607604507057	5.58740640608814	11.0971827500363	13.3979928182754	8.43150208359601	8.88341591186918
"Rsub_01866"	132.008784822151	63.3096485112033	309.811175001662	135.424824614416	71.5418282590334	17.3995227749978	254.608474889916	88.4190754784403	0.20498703087135	2.28096415022543	20.6335756879761	19.2436491092376
"Rsub_01867"	2.82393199999993	10.0604777778822	2.61273866666672	11.4858957222223	0.586959193323441	2.2160202030857	0.607797154798105	2.07211151832034	14.2748855552212	17.8608279990889	9.85791286542428	14.1055487906993
"Rsub_01870"	20.3996474918369	25.17589194351	6.08097877777351	27.9828418889554	6.42354648506694	6.40600839892519	2.03932244058496	6.91027976025096	3.56040993227071	22.0299129314323	6.21843104051699	16.4596109573332
"Rsub_01872"	3.3132558662376	3.33275113996149	0.814439432406385	4.75417483329674	1.42575731384507	3.64603104040801	0.728001588215724	3.51219913819511	13.690503715559	18.2380518152587	7.20064520972059	16.1098454486919
"Rsub_01874"	28.6312371106079	40.4664132227179	21.6978716085892	35.1114479445932	8.39190834585445	14.101275302227	17.1499451185092	12.0206361702329	11.948672920739	7.57915096627666	6.82405319630539	5.39892821222956
"Rsub_01875"	5.5571571667024	7.69089161111505	10.2134992880375	13.7016813799855	1.20818083379133	2.86345012497206	4.28777291733693	4.23853395968789	0.979581479383737	23.8616036085347	21.0291045840579	20.631132455623
"Rsub_01876"	1.10427850228088	2.57167083333204	4.23533833332164	5.16327216824759	1.46004210770986	2.57686804080256	2.96995477920207	3.51853848068631	18.7276389404518	19.5559718423882	15.0566280882749	14.9952562408793
"Rsub_01878"	17.4106105555556	43.9759756667261	18.5996197187209	48.7239082777759	5.91093321361231	11.3787540932029	3.60399918382002	13.45664021831	9.84807194964895	12.1931077375243	2.77964267684037	6.76143612826367
"Rsub_01879"	83.8173608886491	100.688799808671	91.6851533958895	100.93401865756	75.6515893082327	78.2358274847319	43.3952348065058	59.0854260146241	6.38817546725152	6.08924317561609	2.67734330706976	1.39056446219878
"Rsub_01880"	7.33022705068696	19.4127321646327	5.50512411111047	18.6104572777538	2.15471415992378	1.9256839517167	3.52660590435084	4.23458624998696	5.4870395032566	5.50172395073707	6.112774577767	3.15954979896741
"Rsub_01881"	1.76594649996513	3.63314311155023	1.99692155348747	3.64324433333674	1.58686632248243	1.46817414114716	1.87175884423915	0.716967047432309	19.0412764835366	18.2175848073414	14.2753253987403	11.2776495339546
"Rsub_01882"	29.3015221666518	17.8696102222199	20.9951106725476	17.7978279999893	4.58320443279034	0.697634665451913	9.39526468309744	5.13194591944535	16.0094366854307	8.50450514410852	9.50282967289388	7.8542407168091
"Rsub_01884"	1.01722794444759	1.27255661110866	0.406285665726374	1.15889261120709	0.348286494997333	0.604966004182565	0.31035359073627	0.438849925391954	9.47028170801815	8.05192376035307	6.8235867295342	4.88985712516317
"Rsub_01885"	45.063781611111	29.5801856021817	33.5637110482125	26.8612052851191	29.887971650039	19.3445896863554	10.4739833759085	20.4136500614592	13.6800599025234	13.3326456545364	13.2880495147192	7.9337952849677
"Rsub_01886"	21.2471265555556	38.2004462222223	21.9174745544884	43.1710528333946	5.70320124245008	6.51702353643799	6.60182767037572	9.05812250270161	11.5768256624735	13.6262100367905	11.8868605251475	9.78426480340424
"Rsub_01887"	21.647033005062	31.6360424416399	21.1869576059063	27.4423830555495	3.90436192996502	5.87722136488858	3.85970970007921	5.67633439717406	8.07088823576898	4.0898599716169	1.25487940617197	0.539711069223787
"Rsub_01888"	4.01961382781516	14.4261840055136	4.5391145553667	16.8244058890745	1.14899408613717	5.04170686055265	0.915226372232842	5.57891935587676	21.6967847546809	0.333376073927905	17.7799499404516	19.8126266721584
"Rsub_01889"	17.055233055579	25.2318402223458	21.4039070385387	28.0273013963243	4.12551950758586	7.051183012047	7.30417025249759	4.60879344348354	11.6194417127287	8.79191909500575	6.46812270838199	6.45927065239273
"Rsub_01890"	458.395714308545	518.399457499863	856.106928552429	444.485660044797	126.166817571395	190.99768098959	419.352723658905	230.104856702716	16.4104279523768	14.0642151944282	18.3878192208377	11.3766442122543
"Rsub_01892"	4.13674072222222	7.71055294444379	6.14156294444518	9.64105883332837	1.75676608858396	3.70853398362676	3.2737484152494	8.0943340378801	22.5373095429387	1.22105779192516	17.9748110022454	0.545388122621992
"Rsub_01894"	5.55578955634488	9.72556944444539	4.46095594293821	11.8407400555566	1.46091150785739	2.78229370544652	2.21219714903901	2.88457178148495	13.0236401696569	18.2953145794044	10.7215582259886	13.6690048819617
"Rsub_01897"	56.2648696767823	144.606790323408	11.6240987341557	118.577216321061	47.7388495958956	132.675093728921	17.9417264951182	133.07871655878	4.39052197279561	5.63961110986254	3.93551439529526	2.4362203387906
"Rsub_01898"	0.148959664391918	2.17839266663037	0.102711166168578	3.22581877818814	0.0674560397410135	0.805982247769328	0.0911107123045734	1.06762936882729	14.9369977905967	15.3365577414719	12.6320412596445	8.96417672745108
"Rsub_01899"	124.456948663182	89.6800011111117	189.861798963662	89.3599809442829	21.499844922598	14.2819835698833	85.3694146285696	10.0269496549492	5.20437479396149	8.34121009040008	18.4626822881248	9.78562463372541
"Rsub_01900"	34.7043209444444	18.0414811111111	17.3475264444427	19.1190041666649	19.9024013092305	10.1392700122763	15.0572224163333	13.445026215475	11.292396161397	12.783838525878	8.3418505448228	8.80881286867101
"Rsub_01901"	7.39411794722586	14.5261026666634	5.48221507641283	15.7224255554994	4.14473402632037	6.38149899882917	2.49291040560388	10.4420740871122	17.2400947090681	13.5400163696311	12.2082682657092	9.61427480726085
"Rsub_01902"	9.43007716191486	42.5343738889058	11.5549628909971	38.083281388875	2.27108633675383	7.77283449377858	3.08867700716295	8.63114698220515	15.4404553477584	16.3783383787389	9.33457875024189	12.2889663728611
"Rsub_01904"	1.37416139133627	4.10296166483479	1.79846500216289	2.90821149684594	0.681074122334067	2.17837192998159	0.475449565281399	1.52575704953784	16.7968408508461	20.4517085380009	22.372934735622	19.2150314732067
"Rsub_01907"	42.8634694350967	27.0862790000105	48.7750794276067	28.7592713888885	9.85456058426688	6.00637705426659	9.47615437872526	4.66287107602018	12.9859858492172	14.2064326914453	14.3284737934978	9.97332199556644
"Rsub_01909"	0.340026734714225	1.466487499999	0.945622588323014	6.69918065821067	0.235318895884713	2.02334720104351	0.400854415419228	4.59283003451584	19.4372964902095	20.8105321289653	16.6529634598424	18.3091323958626
"Rsub_01910"	153.071783229675	32.0464088332432	95.4232463296443	46.3471828916181	80.3767463763753	19.2108523991068	34.8183714270548	22.9137218731356	14.5912909851846	17.3835090698395	8.72828343231827	15.2263261716416
"Rsub_01911"	187.417751658761	154.168271952328	99.283659137798	147.155400528572	36.4194093085372	21.3955014305648	23.0092391769229	37.6161478997424	8.88895854148195	16.3259776965802	5.96910992955795	11.5335461734835
"Rsub_01912"	23.23697	27.9897166111258	18.0505007586768	25.1491628271097	8.01653255004409	8.67234037495306	5.43488515868653	10.3683794712428	13.5288178030698	14.9804362481578	9.47956892028931	8.75096063368101
"Rsub_01913"	30.6674475660505	11.5638433902742	18.2331481728135	11.2503908272219	19.8752518463837	13.8135529225153	10.5095906993896	7.13707413223527	15.9337415327419	19.0674291385978	10.4770858695321	16.9848677891564
"Rsub_01914"	85.0174836543609	33.937443393202	36.9499747777786	30.270335888888	57.6352001015667	41.525531312784	17.4882330394146	20.5891510309108	15.8590699530979	19.1044482771624	8.74246130134836	17.4817171138451
"Rsub_01916"	4.07926627772314	5.10564433330657	2.74980105682199	4.82155516560455	1.06283546317093	2.45546411901144	1.72792902157828	2.75001302128795	15.2265091637961	14.9123661693565	9.24363617940206	9.67838987441895
"Rsub_01918"	43.2851816169347	37.9719402520171	28.1378888288075	32.7530572165366	12.2474089297476	10.4460171105968	12.5178582123138	14.2482930719442	9.74015661423815	9.69595733518592	6.41561314489241	7.30955907814092
"Rsub_01919"	9.39462656152726	14.5766491533479	10.6554334387689	13.4622110632629	4.1199005832452	4.11453326731852	3.95674065793588	5.54558927133543	17.5401681759751	13.6579433979695	15.5831393559943	9.19047308998246
"Rsub_01920"	1.4145007155402	5.27560055208542	0.668960268882039	4.90719373112518	0.738931974541711	5.80439089730791	0.611253664721048	4.48486374274189	13.4910736915455	18.3955014563437	5.28380017057462	17.38003480876
"Rsub_01921"	6.32349304947571	14.9520182253458	3.93238399398307	14.9232933888478	1.7825697780636	6.16027675183729	1.96934814716877	3.07151667757005	0.997835960048926	1.67414039809384	5.10214963663185	23.9243329143383
"Rsub_01925"	2.62108277777749	13.9970531111138	1.38164378271785	10.6593577172808	0.840696832100198	2.52883665866577	0.633115314384758	1.68649614626767	4.73029747283376	7.03803273569273	5.02896987466372	9.54679366663789
"Rsub_01926"	4.63498272461077	17.1826487236138	1.88170589173774	13.9416550554059	1.89206799680373	2.58504400542597	0.831154393567011	0.711599380812164	3.65912184785205	5.99435926959772	4.78455095466594	8.37367948176183
"Rsub_01928"	44.0500658887687	45.3972767218572	67.539317230506	45.566927332498	11.7320948665628	10.9143000555411	27.8550095778616	5.22528074366122	17.1018328735162	17.2345410821006	17.0485829426961	19.1120104840111
"Rsub_01930"	0.324560005796305	1.0238609444435	0.922084665773693	1.64473861088492	0.168233919611665	0.918230941800432	0.498231820137576	0.644325821412932	17.2893016690536	19.1235726168219	16.1277691382277	18.1167616192574
"Rsub_01936"	3.35497650024778	37.9759426091043	3.21306711068941	32.9139976113176	0.709320406469246	12.9732204595128	1.19664340656495	12.5281933832818	4.33933423460748	5.18828984798881	5.46959994191575	0.684431641431584
"Rsub_01938"	44.7557478903146	19.5602701652326	13.0480257836179	30.0627296698015	18.9572365179452	5.98545895422618	15.8697563582602	14.1938229792986	8.8712881002554	12.8351515535074	6.90666603885586	8.04732061472478
"Rsub_01939"	20.6877213782343	15.8437892884799	7.26912767090842	18.7867231666654	12.1002426222224	16.8310875769703	6.79911216356854	11.0139138871547	13.5970692209164	16.9186607001341	7.02671683032222	14.9907154590825
"Rsub_01941"	10.6328223279307	20.8582743942296	21.6491934959105	33.3844525560657	1.68325648577326	5.6891249923531	9.96589054751293	6.93977536519625	11.4945407763063	17.4113822457337	19.38986534832	17.5221479128032
"Rsub_01943"	16.4101102222222	16.4038353331966	5.48983933332799	20.0548092222489	6.21957086032694	4.0058006291545	0.827848703870647	3.71703653472324	2.77558846906032	0.547742343988938	4.02251102796429	19.62862292177
"Rsub_01944"	29.2118188324961	38.1451882780207	41.8833328368222	37.7565071111091	7.10404125210296	12.2344013777553	13.0437789672909	10.355668693147	22.8373837734639	0.155675185260996	20.0708642393351	18.2718059675567
"Rsub_01945"	32.4312668889096	52.6496943312013	18.3057232271587	61.8746162728138	15.4205809027212	35.60243858971	2.46113348078647	42.8567066139269	19.3766734444374	22.5428655400038	13.1012816279945	20.3837966674888
"Rsub_01946"	5.82123972654282	22.5726237800342	6.02415555731722	19.5257838319092	2.51440288752833	6.96270112240895	2.42258290087459	6.88402223193153	11.7473317538047	12.509210145307	7.36998222287665	7.92216263742194
"Rsub_01947"	156.691986390968	108.285658609045	88.4092674053646	125.786814316546	45.0477441559241	19.1646397164335	21.4690895617639	18.5996731001301	12.8628109800513	16.1407127220496	7.44225922143524	15.1343562784587
"Rsub_01949"	1.85471588812823	7.00186249969373	1.38922627680778	6.75585072097338	1.5883261129253	4.22386555140787	1.19404201247564	3.74021363693309	9.66175753476539	11.9180627403282	7.5082113334908	8.84681695697232
"Rsub_01950"	30.9139080605288	49.4822783844232	30.3677845000007	47.7268899444773	6.53501742979965	11.5095663685682	4.71139683680317	13.3259423511925	10.33706331748	10.5186062427738	11.8451168904143	7.48601776768775
"Rsub_01951"	23.2185321751319	17.8628202634722	21.0513427597246	19.8159538523942	6.88594965793153	6.93063071188476	9.80532966910473	4.96463167377903	0.714075634665292	3.37749299461329	19.0411938432546	0.584835217151301
"Rsub_01954"	12.8010697256065	17.1724826633012	6.55077066259247	13.4269800555536	7.28318245495865	6.23989034448679	7.24416801700501	1.44115488517099	4.28654269746016	4.72992745588629	4.9867601432715	6.3986878687982
"Rsub_01955"	50.8568594743345	198.48451450007	99.8473278888884	194.770465388864	16.919651461316	56.157054624083	33.6981187984207	80.4908661255022	19.4884411925316	20.5525465120445	19.0426993928517	17.3471929728218
"Rsub_01956"	23.5141040210504	23.649724537711	16.1234097751169	20.5370090582301	8.38362522313065	6.89488226486645	6.86406144284079	9.91251976817848	19.4417900039386	0.609323588833494	6.74540234731052	1.83363168639
"Rsub_01958"	6.62476350421191	30.7917900554329	8.10687595865083	38.5510724849694	1.27577460299074	13.237074917773	0.305465524148134	16.7210237699261	16.2380280089588	19.5767488955986	6.68534768305637	16.2848988666351
"Rsub_01959"	6.11796783333343	20.3948645555915	11.7836935555233	23.4356855583445	1.90719490227181	7.48700374203083	4.40507866260019	7.35733836628993	18.1813047171202	19.6570130636338	15.3670043022761	16.9416616681363
"Rsub_01963"	6.08187172222222	6.57082938888889	3.67982533311546	5.97343289193032	2.52076691426349	1.57778427577473	1.97450474969803	2.60513700135294	10.1485928590705	13.8259175742811	7.98349618192824	7.92231913379668
"Rsub_01968"	1.57616522087839	4.38714800000457	2.58295755567272	5.10533711112997	0.508649319311337	1.12360889767908	1.07063862793438	0.857096327203757	20.7899902917236	23.3783476532632	18.0139172175775	17.7551677999582
"Rsub_01969"	304.340750388892	332.632293777787	93.9518423332845	347.999183685444	161.330116765218	119.687676907808	56.3344910746319	148.585770784454	7.2324607981504	8.90883463513846	6.04399788299528	5.88623789050559
"Rsub_01970"	2.73138194444484	16.3062032778049	3.64679173917648	18.1708154309985	0.434160479755437	5.39564361497849	0.658884826082908	5.0110891487756	20.6597050557697	20.3366328224298	16.6526626104706	18.8971885704406
"Rsub_01972"	3.11385294202525	4.80735927789107	1.70016861111118	5.00036533333305	1.02317358262031	1.89082381878353	1.20668759807645	1.84422393519187	11.5327326502475	14.0584520810615	8.88631122427001	10.9477350911572
"Rsub_01976"	3.65401004791444	29.2399266845224	5.2153554588118	23.0937495555737	2.59457256856351	26.7386995223487	1.12504558949951	12.6174913914753	12.8639845013288	11.3729412393545	8.96640347905324	5.71336049156067
"Rsub_01977"	14.9861674959937	24.0495091667848	11.3681086057628	24.3499873333	3.83432967628793	4.31766914306909	3.32075851944981	5.51249987903175	11.0376364274463	13.0755148089721	9.81647534605483	7.54589300926443
"Rsub_01978"	163.706462336537	212.71674895589	270.488212712284	237.830389176907	91.3362945772155	88.7312221240123	5.57866833402472	56.4705230638191	14.1776849984839	13.5166548980817	18.6775210043892	8.26255695546504
"Rsub_01981"	4.73433877777764	11.8463557777899	6.11863133333466	11.8204858333325	3.13266972640634	4.05707924955275	4.25273778910562	3.09962972402716	16.7143103065542	16.0786676319397	14.3812851339268	5.89108134708423
"Rsub_01983"	0.378779222483911	0.499029055208119	0.411159611022918	0.598167722249367	0.0702284948903522	0.255920613434821	0.275258368624133	0.276353591747638	16.3371457586374	16.2375841095527	12.0191672506759	13.6095064643034
"Rsub_01984"	3.58125927962837	1.75631977637434	2.06956889431978	2.80021921675942	3.65923784698935	1.97758039150478	1.73649384738713	2.70660590864653	10.6887593821893	13.1510216192906	8.0755211705451	9.06892994686717
"Rsub_01986"	5.54800589589657	5.3368406041058	2.82022806507226	7.43629744954623	1.45870053962576	1.78944516044596	1.74096561380821	2.88930200624353	12.0959564672001	15.7394036474009	9.51344268064045	8.8111505013669
"Rsub_01989"	2.58458066666667	5.78907822222221	4.69492033589825	9.46025355764953	2.90200914630065	6.68189933111439	3.48452430658069	5.68061843342011	18.815562913598	20.4353486336623	15.0191806260003	17.7046982766221
"Rsub_01991"	3.08206250318968	5.25646505555544	2.82546033653338	3.09800966661683	1.60105154803876	1.49837163638539	1.40573692499069	0.85256779433785	16.5981589554881	11.5005341947169	13.7824459624849	11.3460268740582
"Rsub_01993"	7.42989977064172	11.8102547340728	8.12135647225681	13.4156318056197	3.58780489027578	8.06933317042295	1.46842338996182	8.23282260490204	9.77233054938715	11.7233249562774	11.7124079082984	8.10492568324053
"Rsub_01994"	109.218559162295	320.90755575438	160.20655183884	286.883585932785	42.2701599881217	184.746328460158	68.419388448392	143.44069793687	14.8617919881928	16.4338573778957	13.7687249477083	14.0739060153186
"Rsub_01996"	9.15264116476709	20.8538246654844	6.3523580172296	23.8054848889291	4.30305058544166	7.03478661587325	2.28240577668506	7.30025081747096	11.0953400015406	14.2384408382177	8.31712155640273	9.9392513664435
"Rsub_01998"	55.9915311666667	36.9193591112248	34.4897258888889	37.8990894999907	10.9844519395992	6.58525959848801	15.1101492327854	16.5125119307914	7.77727733524786	10.8426581789076	7.31059772183835	7.52920678594285
"Rsub_02000"	4.4920581128277	10.3755245579117	3.87608328042373	10.1216476139584	1.98851053087047	3.30938796184728	1.28951864484906	2.10310314412165	20.4113480022329	22.6935048547039	13.5193782224899	19.3069274453263
"Rsub_02003"	17.9826361087715	10.4259658938568	29.8795188496215	14.5550175948278	16.6811385309222	6.78343983435025	18.1414377459133	6.98226821460021	19.7955174070712	21.3650030651741	17.6562146429934	21.8531106989718
"Rsub_02007"	100.865161816256	85.3965475724691	44.9467857070165	82.3944252789262	87.0781609506267	56.4251253382523	36.169155553895	73.251018810302	8.80569288243412	11.5054683306432	7.08964309113325	6.91330307712161
"Rsub_02008"	38.7871106719261	23.5972436666711	66.6517238888871	24.3376150559165	11.3635467405237	9.06222200745444	5.88413492580958	4.19119123369761	20.948066161737	2.46895783985014	21.8955754539427	22.6777028320705
"Rsub_02009"	8.70840305555554	8.2158435555555	6.15357033181512	9.5369402222216	5.57227916267048	4.90949072813621	4.97595444242562	5.70233846234542	12.1820014504873	14.9873649642578	9.29037014144983	11.1778789360807
"Rsub_02010"	27.7608244215266	30.4346141825028	11.7021371672659	21.2099364209218	19.6973680444006	34.613098683008	13.5570346058604	21.0217190338074	15.3551451153208	19.5492496986268	5.99375469962923	18.7717526412937
"Rsub_02013"	388.68983010614	457.346468461185	232.729119373827	326.122334573934	151.257030291479	297.92096972596	65.6789040404392	268.136551484165	6.91382406458778	6.87648063058993	7.07207259205244	4.53949403742935
"Rsub_02014"	14.3202178251684	19.4594683460816	16.4129039448958	24.4065088305194	3.22559105656201	4.33608133722416	2.72580789642051	3.96821210897962	19.2862871621681	22.7387253627847	17.9726848882675	19.9094710229216
"Rsub_02016"	2.90490965641592	4.58606452443721	5.79756949205334	11.0900617699548	3.42739346230203	5.9327444982173	3.0840116932724	8.26903709175856	18.8910177179374	21.0083897930331	13.288707276283	19.8259474476814
"Rsub_02017"	6.71255452491372	63.5590721722031	6.11136953731983	76.9009532220936	5.38614239028676	47.9783811316479	1.66951477327416	45.7443015705908	23.2873466240672	23.9791299659758	22.3535906095608	20.3254274622775
"Rsub_02018"	28.8969609578616	15.7043481004031	22.5256346131867	16.8366077222488	12.3026154118274	10.2802767379198	11.1498345116475	12.5129384873499	15.195391575657	15.6293007516451	11.9023220911832	10.0989903113064
"Rsub_02019"	16.1879329999997	16.0898475555563	10.5521843888889	20.2494568333361	4.84186384839301	3.02367202345045	2.62777746294445	6.062251803516	0.693440043346292	21.6762716689717	16.702935295277	20.4111969382854
"Rsub_02020"	13.171251732443	9.49446476755968	5.1381496169811	14.2013038888897	14.630946144017	12.0876794953337	6.3226613324057	14.3174107746933	10.9820411785838	13.6121345835629	7.49558803588083	9.24114571140028
"Rsub_02021"	0.491680499041078	2.40860299895625	1.14467450009438	2.49855411111073	0.579322703907349	1.56743278330046	0.930304970076789	1.09257498267204	18.4609835905268	17.8751230492131	16.7274575511112	15.0128644301865
"Rsub_02022"	5.16479457629534	26.5311620676749	3.56989255604939	19.897530611112	0.978406620863176	6.93936932018836	1.24718547793615	6.6476525455296	17.6771433407821	17.5465041641763	12.1017524396023	13.0023338030403
"Rsub_02023"	101.767112277637	78.9860476664551	49.9067606678653	73.5637804518558	15.6864264860449	7.76414416646251	19.2978386858724	19.065668633222	6.93071200101777	9.76478538622697	7.61357149372966	8.19430841731345
"Rsub_02024"	12.1885169997465	19.5857161666672	8.22961016667359	19.6932003888667	2.337090950461	3.05473553305324	2.01455760208033	3.8954278521286	8.42760405477701	13.7223587187099	9.74443796583932	5.4160103165046
"Rsub_02029"	70.9498284769271	15.972401889007	167.933287141675	49.2064482777355	80.6912701609106	14.027090159417	150.666753165186	44.124436480101	20.5841601754197	20.914070683389	15.7133010077895	16.7638826287447
"Rsub_02030"	276.737821094849	290.701711055865	387.983757999554	319.398778276923	42.0579464251913	15.6242401870531	149.203041042681	36.6489579281634	18.2716753971654	23.9422016186206	21.1522190934204	22.8434133444949
"Rsub_02031"	29.4369884320705	27.4669432018669	18.3071200879133	28.7598359999964	6.95823045119715	14.4318137203732	18.5344431952661	14.9739704265172	4.76461713003406	4.86643235678254	4.84642442319511	2.76094210342504
"Rsub_02032"	0.597106667234975	2.93115944444436	0.257338517545023	3.24899238910249	0.529287381324217	1.78409875932508	0.319565081265807	1.95147486951482	9.48562809062725	13.3917513591272	6.83693363911306	8.39500633554357
"Rsub_02033"	26.1109048827601	32.5919081111213	33.8812364375754	35.8011323885799	4.29631256197449	4.95952869618998	14.5436754588153	8.54078540630851	20.1569886545371	17.5324646659922	15.6250288215392	14.3016466042471
"Rsub_02035"	6.63022954382714	18.9425692593241	5.21591385578888	16.017278611196	3.95832134464075	8.27412714427238	3.24948254490507	1.45599146660375	18.9943398410949	21.4690638565765	14.8203298369154	3.97816805006702
"Rsub_02036"	36.2323073174975	34.2462724047368	43.7516869444432	35.6758162778695	7.92702173325183	9.37389313010273	4.80277894977069	13.0836806560345	20.3702845320933	1.74395639778568	1.813623565545	1.94374742464512
"Rsub_02037"	0.612498501051105	1.56451038672135	0.511276340211605	2.04334688899857	0.757409131222045	1.95070872937493	0.579205514217312	2.017868787387	10.4598106075059	13.2438696437999	7.51528887853484	8.98005494723033
"Rsub_02039"	20.0607933239539	12.2738222222261	12.8625575999554	11.506187511172	17.0276266452001	8.79922492426847	11.6875206374096	10.6367988600876	14.1389117120162	13.5971001564035	9.72257647005359	8.42394610231937
"Rsub_02040"	9.36949561111114	10.7484290000058	8.52859934253582	14.5374159396667	4.97661791894517	4.54733888792037	3.62232284892798	5.58668108823519	11.4055509457016	16.0104954468948	9.46764661818094	12.0978883555966
"Rsub_02043"	0.785516166118289	1.30527877450169	0.324057444029643	2.9568428324862	0.540186065745619	1.59082816431784	0.322783111904853	2.25917106995342	11.7732605734018	14.4167460860684	9.06493881030175	9.84341538268398
"Rsub_02044"	12.0421486309701	15.7652103690325	25.9185414302808	15.4896456978402	7.18622252201497	10.0994371346032	19.4983844827837	9.41313058013287	18.8735353267667	20.273319586342	12.524552273258	15.7664232982626
"Rsub_02045"	61.2414939791884	122.170305420418	49.4868636399046	113.626991711639	17.9462575004755	23.5436620489979	20.2752327429496	24.6251482101324	11.2520746881097	14.9461910290074	7.5626569762369	10.9668812602667
"Rsub_02047"	2464.4590765054	1387.06463464274	3935.04677955391	1367.87978788895	1111.72052335521	964.048210467755	1205.41005496497	610.317795812785	22.755939666966	5.03433489226307	19.1537743066598	0.840350545272994
"Rsub_02048"	13.0507572857228	16.5489086666657	11.2013917222222	16.5604147777843	5.4533835237138	4.97039958707012	2.76747999349319	5.77314156525292	11.1098033012716	13.1783593909594	6.80705635767861	10.379308693587
"Rsub_02049"	5.64416433106973	8.7301820576896	3.76317083330573	8.31669433330184	1.21112614443642	1.14029791511398	1.95556520312027	3.09074336642962	10.8548314352521	14.0723764067168	8.83432972544998	8.09401488296609
"Rsub_02054"	0.371334388776389	2.57636294458986	0.528542777992793	2.95415205558709	0.290852877010467	1.41096932118558	0.303111386663705	1.47168041442173	13.9009109472425	15.0624851673215	10.6604249538711	11.000014415861
"Rsub_02055"	2.25954888168545	10.143346774899	4.45460172091996	8.50248394931963	1.403833101522	6.26296020851478	2.0197763653027	4.76814701718203	14.4915677052497	15.4156904769196	12.8885929586365	10.5871194267906
"Rsub_02056"	20.1060483865246	17.0513027221848	13.8673920555556	18.6842471666911	5.92040849124667	7.1346807186672	8.43270983816633	7.85609870934492	8.22485413517851	7.75803961775462	8.66863339683728	5.90931230851296
"Rsub_02057"	26.5374921666393	11.5344902777818	4.80856878063686	15.7980085053145	8.71906179504557	3.57184723140138	4.1281729272033	7.07842855658515	5.12307602925543	14.3447839673853	9.49329613881134	11.4438864338317
"Rsub_02060"	32.5687471667943	32.8285053337108	15.2512001501123	32.5470223333342	15.7863879507468	12.3397994408351	10.8909531922866	17.5048060764747	10.916072868335	11.2732162730363	6.44139835258751	6.91473285206622
